line_text,speaker_id
Sure.,0
You wanna get high?,0
No.,0
"I think you do, mon.",0
Stop...,0
OK. All right. No. It's good. You just need to push it. You need to go a little bit further. All right. OK.,1
"[Voice raised, Indian accent] Kelly, how are you?",1
I just had the longest meeting.,0
"Oh! Welcome to my convenience store. Would you like some googi googi? I have some very delicious googi, googi, only 99 cents plus tax. Try my googi, googi. [Lowering voice] Try my googi, googi. [High-pitched voice] Try my googi, googi. Try my... [slap!]",1
"[trying not to cry] All right! All right! Yes! That was great, she gets it! Now she knows what it's like to be a minority.",1
"[on the phone] Mr. Decker, we didn't lose your sale today, did we? Excellent. OK. Let me just get your... what's that? No, we didn't close last time. I just need your... Oh. W-What code were you given? Oh, OK. That's actually another salesman here. I can redo it if you want to do that. Oh, he gave you a discount? No, I don't blame you.",0
"I just hated it when that guy was in here. Mr. Brown, if that was his real name. I mean, he had never met any of us before, and here he was telling us how to do our thing. I just wanted... I just wanted to do it our way. You know? On our own. Man I should have gotten some food.",1
[Itialian accent]Maybe some spagh-etti.,0
"Okay, Kevin. You can take that off that thing, OK? That would really, really have shown him up, wouldn't it? If I'd brought in some burritos or some colored greens. Or some pad Thai. I love pad Thai.",1
It's collard greens.,0
What?,1
It's collard greens.,0
"That doesn't really make sense. Because you don't call them collared people, that's offensive. Hmmm... OK, well, it's after five. So... Thank you very much. Buena vista Oscar. Thank you. Good job. Oh, my man. Thank you Brazil. Nice.",1
"[Pam is asleep, resting her head on Jim's shoulder] Um... Hey.",0
[stirs] Mmmm.,0
Hey.,0
Oh.,0
We can go.,0
Sorry.,0
That's fine.,0
Uh... Not a bad day.,0
Thanks for filling these out. I promise this will be quick. We only have about an hour.,0
Yeah. I would like to see us erase 100 years of racism in an hour.,1
Does this company have 100 years to erase?,0
"No, the country.",1
"Oh right, more like 200 years.",0
"Yeah, more like a 1,000.",1
"Okay, um. Uh, I'll try to make this quick.",0
"I am a salesman, okay. And I don't think we should be doing this during prime sales hours. If you can prove to me that diversity is going to help my sales, I'll go elephant running with James Earl Jones. I really will, but not on spec.",0
"HERO, at Diversity Today, we believe it is very easy to be a HERO. All you need are honesty, empathy, respect and open-mindedness.",0
"I just think that HERO? It's cute, but it's... It's empty, you know? It's easy. Dwight, you know what, I came up with some terms of my own. Could you put these on the board? The first one is Inclusion, New Attitudes, Color-blind...",1
"Oh, nice.",0
Expectations....,1
Good.,0
Thank you. Sharing...,1
Great.,0
And tolerance.,1
Beautiful.,0
"Um, that spells incest.",0
"Oh, my sorry. That is not appropriate.",0
"Well, it's not ideal but you have to give me some credit 'cause I made it into a word.",1
"Yeah, but it's not appropriate. This is not helpful as a memory aid.",0
"I will give you a number of reasons why it is, actually. Okay, first, incest is bad. Racism is bad. No brainer, right? Two, incest. We're all a family, right? We're all brothers and sisters. Racial message? Um? Number three, and this is a fact. The states where they have a lot of racism are the states where they have a lot of incest. Okay? And finally...",1
"Okay, Michael, I just...",0
"No, no, no, no, wait. Final one, final one this is important. The more we can encourage interracial dating as a society the further away we get from incest, literally.",1
"It would've been just as easy for him to spell insect. Of course, that wouldn't have made any sense either.",0
Does anyone have anything else at all? Anyone besides Michael?,0
I have something.,0
"Yes, please.",0
"Um, well I grew up here in Scranton and when I was a kid the guy who lived next door was a former baseball player, who actually played pro ball before the leagues were integrated. And he had the most incredible stories about...",0
"Okay. I'm sorry, I'm sorry this guy's a temp and I should've told you that.",1
"No, no, no, no. An outsider's perspective would probably be pretty helpful.",0
"Yeah, but no, seriously. Uh, you know, he's not a member of the full staff so, uh, Ryan you wanna just step outside?",1
What do you want me to do?,0
"Well, maybe you should go down to the parking lot. You know what. Yes, go down to the parking lot and check to se if any of our guests have parked in the handicapped spots. Cool? 'Cause the handicaps get a raw deal. Oh, you know what. That ties right into New Attitudes. New attitudes about handicap people. Very important.",1
"I'm sorry, Michael. We're actually out of time.",0
"Yeah, um, there's good things about Michael. He uh, uh... Yeah, definitely. Um...",0
"In this way, I can truly be a hero. Signed, Daffy Duck.' [laughing] He's going to lose it when he reads that. Doh! Hogan! Not again, Hogan! Get Col. Burkhalter on the phone! [laughing] I'm kind of a Hogan around here. And kind of, Jan is kind of Col. Burkhalter, then Dwight is Schultz. But, it's... Oh, God. We have fun. We have fun. 'Cause he's gonna be pissed. [making voice] No doubt about it.",1
What you doing?,0
Freecell.,0
Solitaire is a one-player game. It can't have two players.,0
"Well, I mean.",0
What's your win rate?,0
Seventy-six percent. What's yours?,0
You're not allowed to play two-player. You need to start over.,0
You're doing fine.,0
Are we going?  [Dwight puts four fingers in front of the camera to start a countdown] Don't do that. Just say action when we're ready.,1
"Dunder Mifflin, Michael Scott, Diversity Tomorrow, take four. And action.",0
"[mumbling] Should I... turn, no. Do it again.",1
"Diversity Tomorrow, take five. Action.",0
"Hi. I'm Michael Scott. I'm in charge of Dunder Mifflin Paper Products here in Scranton, Pennsylvania but I'm also the founder of Diversity Tomorrow, because today is almost over. Abraham Lincoln once said that, 'If you're a racist, I will attack you with the North.' And those are the principles... Damn it. Okay, sorry. Don't laugh; please don't laugh this time Dwight. You're... it's, it's bugging me. Let me give myself a countdown, ready? Three, two, one.",1
Take six.,0
"Just let me do it! God! Three, two, one. Hi. I'm Michael Scott. I'm in charge of Dunder Mifflin Paper Products here in Scranton... Keep the camera steady please! People are gonna get sea sick watching this. Ready? Three, two, one.",1
Action.,0
"Don't. Please don't say anything. [sighs] Oh, God.",1
"And action... Lights, camera, action. Whenever you're ready.",0
"Could I count myself down please, Dwight. Three, two, one. Hi. I'm Michael Scott. I'm in charge of Dunder Mifflin Paper Products here in Scranton, Pennsylvania but I'm also the founder of Diversity Tomorrow, because today is almost over. Abraham Lincoln once said that, 'If you're a racist, I will attack you with the North.' And those are the principles that I carry with me in the workplace.",1
Cut.,0
[wandering around the room during his diversity exercise] I want you to push it. I want you to push 'cause breakthroughs are right around the corner. Something's going to pop here. Something's going to pop between a party. Feel what it's like to be in someone else's skin. What does it feel like to be a different race? It feels pretty bad doesn't it. So let that come out.,1
"Yeah, I marched on Washington back in the day. I went to the Washington Monument and the Lincoln Memorial, U.S. Mint, congressman talked to our class. It was pretty cool.",1
Talk like you're talking to that race. I have a feeling that this could get kind of volatile. So keep it going. [camera shows Devon sitting outside with West Nile],1
"Um, what's going on here?",0
People treat us like the race on our forehead. And then we guess what race we are.,0
"Ah, good. Good luck. Doing good. [goes to the index cards and writes another race down]",0
"Oh, man, am I a woman?",0
"Yes, yes.",0
God!,0
How embarrassing is it? That's not fair. Here...,0
It's not fair.,0
Try this. [takes Dwight's 'Asian' race and switches it with the one he wrote],0
Thank you. Thank you very much.,0
Go get 'em.,0
"Good. [clears throat] So, am I a hunter gather culture?",0
No.,0
Do I live near a harbor or an ocean?,0
No.,0
"No, I'm an inland. Am I a mountainous?",0
No.,0
Am I nomadic?,0
No.,0
"Okay, okay, okay, okay. I think I got this. Um, I am treated in a foreign way with a great deal of prejudice. Am I one of those tribes in Africa? The piggies, or whatever?",0
No.,0
"No. But I am, I am human, right? [Pam hesitates]",0
[Dwight's new race is 'Dwight'] I could be French.,0
"[takes his 'Dwight' race off his forehead] Damn it, Jim! That's not funny, Jim!",0
"Oh, okay. Here we go, breakthrough radar. What happened? What happened here?",1
It didn't have anything to do with race.,0
"Okay, all right. Let's keep on track. Keep on point. Let's do it.",1
One time we had an ethnic festival in Scranton. One time.,0
"Try my googi, googi. [Lowering voice] Try my googi, googi. [High-pitched voice] Try my googi, googi. Try my... [Kelly slaps Michael] All right! All right! Yes! That was great, she gets it! Kelly thank you. [claps] She's not here, but she gets it. That's what we have been looking for. The whole time. [trying not to cry] Oh, man. This is what I thrive on. You know? It's like Don Rickles on acid, man. Right?",1
